VARIABLE,TABLA,TABLA INSUMO
NUM_CLAVOBS_GBN_CL_ACC               ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_GBN_PQ_CL_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_GBN_CS_CL_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_GBN_LSG_CL_ACC           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_GBN_R_CL_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_GBN_CF_CL_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_GBN_OTHER_CL_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_CL_ACC               ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_PQ_CL_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_CS_CL_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_LSG_CL_ACC           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_R_CL_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_CF_CL_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_OTHER_CL_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_LSE_CL_ACC           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_LSE_PQ_CL_ACC        ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_LSE_CS_CL_ACC        ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_LSE_LSG_CL_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_LSE_R_CL_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_LSE_CF_CL_ACC        ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_LSE_OTHER_CL_ACC     ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_CL_ACC_03M                  ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BK_CL_ACC_03M               ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BK_PQ_CL_ACC_03M            ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BK_CS_CL_ACC_03M            ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BK_LSG_CL_ACC_03M           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BK_R_CL_ACC_03M             ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BK_CF_CL_ACC_03M            ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BK_OTHER_CL_ACC_03M         ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_LSE_CL_ACC_03M              ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_LSE_PQ_CL_ACC_03M           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_LSE_CS_CL_ACC_03M           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_LSE_LSG_CL_ACC_03M          ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_LSE_R_CL_ACC_03M            ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_LSE_CF_CL_ACC_03M           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_LSE_OTHER_CL_ACC_03M        ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_UN_CRE_CL_ACC_03M           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_UN_CRE_PQ_CL_ACC_03M        ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_UN_CRE_CS_CL_ACC_03M        ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_UN_CRE_LSG_CL_ACC_03M       ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_UN_CRE_R_CL_ACC_03M         ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_UN_CRE_CF_CL_ACC_03M        ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_UN_CRE_OTHER_CL_ACC_03M     ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_OTHER_FIN_CL_ACC_03M        ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_OTHER_FIN_PQ_CL_ACC_03M     ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_OTHER_FIN_CS_CL_ACC_03M     ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_OTHER_FIN_LSG_CL_ACC_03M    ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_OTHER_FIN_R_CL_ACC_03M      ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_OTHER_FIN_CF_CL_ACC_03M     ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_OTHER_FIN_OTHER_CL_ACC_03M  ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_GBN_CL_ACC_03M              ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_GBN_PQ_CL_ACC_03M           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_GBN_CS_CL_ACC_03M           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_GBN_LSG_CL_ACC_03M          ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_GBN_R_CL_ACC_03M            ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_GBN_CF_CL_ACC_03M           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_GBN_OTHER_CL_ACC_03M        ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_CL_ACC_03M              ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_PQ_CL_ACC_03M           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_CS_CL_ACC_03M           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_LSG_CL_ACC_03M          ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_R_CL_ACC_03M            ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_CF_CL_ACC_03M           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_OTHER_CL_ACC_03M        ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_LSE_CL_ACC_03M          ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_LSE_PQ_CL_ACC_03M       ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_LSE_CS_CL_ACC_03M       ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_LSE_LSG_CL_ACC_03M      ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_LSE_R_CL_ACC_03M        ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_LSE_CF_CL_ACC_03M       ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BRG_LSE_OTHER_CL_ACC_03M    ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_CL_ACC_06M                  ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BK_CL_ACC_06M               ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BK_PQ_CL_ACC_06M            ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BK_CS_CL_ACC_06M            ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BK_LSG_CL_ACC_06M           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BK_R_CL_ACC_06M             ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BK_CF_CL_ACC_06M            ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_BK_OTHER_CL_ACC_06M         ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_LSE_CL_ACC_06M              ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_LSE_PQ_CL_ACC_06M           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_LSE_CS_CL_ACC_06M           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_LSE_LSG_CL_ACC_06M          ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_LSE_R_CL_ACC_06M            ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_LSE_CF_CL_ACC_06M           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_LSE_OTHER_CL_ACC_06M        ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_UN_CRE_CL_ACC_06M           ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_UN_CRE_PQ_CL_ACC_06M        ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_UN_CRE_CS_CL_ACC_06M        ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_UN_CRE_LSG_CL_ACC_06M       ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_UN_CRE_R_CL_ACC_06M         ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_UN_CRE_CF_CL_ACC_06M        ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_UN_CRE_OTHER_CL_ACC_06M     ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_OTHER_FIN_CL_ACC_06M        ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_OTHER_FIN_PQ_CL_ACC_06M     ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_OTHER_FIN_CS_CL_ACC_06M     ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
NUM_CLAVOBS_OTHER_FIN_LSG_CL_ACC_06M    ,dbriskdatamart.MZM_MCV_VAR_CR_CL_ACC_2__${FECHA_CALIFICACION},dbriskdatamart.MZM_MCV_CREDITOS_LIQUIDADOS__${FECHA_CALIFICACION}/tbl_burocalificapm_recurrente
